Order ID,Product ID,Category,Sub-Category,Product Name
CA-2017-123638,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
CA-2017-168900,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
CA-2015-158456,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
CA-2015-158456,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
CA-2017-143665,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
CA-2017-143665,OFF-LA-10002034,Office Supplies,Labels,Avery 478
CA-2017-137428,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray"
CA-2017-137428,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
CA-2017-137428,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders
CA-2017-137428,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
CA-2014-162866,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
CA-2014-162866,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
CA-2017-167941,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
CA-2017-167941,OFF-PA-10001800,Office Supplies,Paper,Xerox 220
CA-2017-167941,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders
CA-2017-167941,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"""
CA-2017-167941,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2017-111808,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
CA-2015-137512,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
CA-2015-137512,OFF-PA-10000213,Office Supplies,Paper,Xerox 198
CA-2017-139773,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton"
CA-2017-134607,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
CA-2014-109232,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
CA-2015-139850,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997
CA-2015-139850,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,"
CA-2014-131310,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton"
CA-2014-131310,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
US-2014-112872,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
US-2014-112872,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
CA-2016-139269,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection
CA-2016-139269,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
CA-2016-139269,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
CA-2016-139010,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
CA-2016-139010,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
CA-2016-139010,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
CA-2016-139010,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
CA-2016-134376,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector
CA-2017-147291,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
CA-2016-112893,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder
US-2014-150532,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold ''N Roll Cart System
CA-2014-138317,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope
CA-2014-138317,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC
CA-2014-138317,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
CA-2014-138317,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner
CA-2014-138317,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
CA-2014-138317,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
CA-2015-130610,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders
CA-2017-104381,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"""
CA-2016-131499,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
CA-2014-148761,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
CA-2017-116519,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
CA-2014-130729,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
CA-2016-124772,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"""
CA-2016-115525,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
CA-2017-134845,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers
CA-2017-134845,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
CA-2017-134845,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
CA-2017-134845,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets
CA-2017-134845,OFF-PA-10002005,Office Supplies,Paper,Xerox 225
US-2015-138919,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
US-2016-160528,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
US-2016-160528,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
US-2016-160528,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
CA-2015-123568,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands
CA-2015-123568,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
CA-2015-123568,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"""
CA-2015-123568,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
CA-2017-124674,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
CA-2015-164441,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
CA-2015-164441,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
CA-2017-169054,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
CA-2014-106719,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""""
CA-2017-116855,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs
US-2016-164189,TEC-PH-10003691,Technology,Phones,BlackBerry Q10
CA-2015-168480,FUR-BO-10000468,Furniture,Bookcases,O''Sullivan 2-Shelf Heavy-Duty Bookcases
CA-2015-168480,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
US-2016-114293,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
CA-2017-134173,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
US-2015-123960,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
US-2015-123960,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""""
US-2015-123960,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
US-2015-123960,OFF-PA-10004451,Office Supplies,Paper,Xerox 222
US-2015-123960,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame
CA-2017-101749,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
US-2016-147991,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
CA-2017-149559,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996
CA-2017-149559,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
CA-2017-149559,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
CA-2015-135174,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
CA-2017-125290,OFF-AR-10001216,Office Supplies,Art,Newell 339
CA-2017-125290,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper
CA-2014-137351,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
CA-2017-121419,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables
CA-2017-121419,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
US-2017-148054,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
US-2017-148054,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
US-2017-148054,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
CA-2016-128517,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone
CA-2016-128517,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
US-2015-100377,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax
CA-2017-131492,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
CA-2017-131492,OFF-LA-10001641,Office Supplies,Labels,Avery 518
CA-2017-131492,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"""
CA-2017-131492,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
CA-2016-144554,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
CA-2017-127621,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"
CA-2015-145184,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
CA-2015-145184,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
CA-2017-106859,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
CA-2017-106859,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
CA-2017-106859,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design
CA-2017-106859,OFF-PA-10001534,Office Supplies,Paper,Xerox 230
CA-2017-106859,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
US-2017-120089,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
CA-2014-119375,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
CA-2014-119375,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets
CA-2014-119375,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner
CA-2016-125206,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
CA-2015-126137,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"
CA-2014-143903,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart
CA-2014-143903,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
CA-2014-143903,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
CA-2014-104780,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford
CA-2017-101182,OFF-PA-10001800,Office Supplies,Paper,Xerox 220
CA-2017-101182,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
US-2017-132297,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
US-2017-132297,TEC-PH-10002834,Technology,Phones,Google Nexus 5
CA-2014-100328,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
CA-2017-118773,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
CA-2017-118773,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
CA-2017-118773,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC
CA-2017-118773,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge
US-2017-159205,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
US-2017-159205,TEC-PH-10000526,Technology,Phones,Vtech CS6719
CA-2016-112123,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
CA-2016-112123,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED
CA-2016-112123,OFF-PA-10001977,Office Supplies,Paper,Xerox 194
CA-2015-114468,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
CA-2015-114468,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
CA-2015-114468,OFF-FA-10003021,Office Supplies,Fasteners,Staples
CA-2015-114468,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
CA-2017-135692,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2017-135692,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
CA-2017-131233,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders
CA-2017-131233,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
CA-2017-119578,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
CA-2017-119578,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
CA-2016-124562,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
US-2017-140074,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980
CA-2016-103037,OFF-LA-10004345,Office Supplies,Labels,Avery 493
CA-2017-127460,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black"
CA-2016-121671,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards
CA-2016-121671,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
CA-2016-121671,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
CA-2016-121671,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993
CA-2016-121671,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
CA-2016-150350,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer
CA-2016-150350,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
CA-2016-150350,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978
CA-2016-150350,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
CA-2016-150350,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4'' Cord Length"
CA-2016-150350,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener
CA-2015-121720,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
CA-2015-121720,TEC-PH-10002496,Technology,Phones,Cisco SPA301
CA-2015-121720,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"""
CA-2015-121720,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
CA-2015-121720,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
CA-2015-121720,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems'' Combs
CA-2015-121720,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
CA-2015-121720,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
CA-2017-149895,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
CA-2017-147564,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
CA-2014-136399,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"""
CA-2014-136399,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
CA-2014-136399,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
CA-2014-136399,TEC-PH-10004977,Technology,Phones,GE 30524EE4
CA-2014-107916,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
CA-2014-107916,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"""
CA-2017-164168,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
CA-2017-164168,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes
CA-2017-164168,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
CA-2017-164168,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
CA-2017-164168,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB
CA-2017-164168,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
CA-2015-112557,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
US-2014-122959,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
CA-2017-162572,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
CA-2017-162572,OFF-AR-10001547,Office Supplies,Art,Newell 311
US-2016-148110,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
CA-2017-131828,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
CA-2017-131828,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
CA-2014-109218,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip"
CA-2016-120558,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
US-2014-109036,OFF-LA-10002043,Office Supplies,Labels,Avery 489
CA-2015-147830,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
CA-2015-147830,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
CA-2015-147830,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
CA-2015-147830,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"""
CA-2017-150497,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System
CA-2014-128986,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
CA-2015-139584,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
CA-2015-139584,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB
US-2016-162677,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
US-2016-162677,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
US-2014-150924,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
CA-2014-153969,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope
CA-2014-153969,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
CA-2014-153969,OFF-AR-10001615,Office Supplies,Art,Newell 34
CA-2014-153969,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
CA-2014-153969,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone
CA-2014-153969,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
CA-2016-146682,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
