Order ID,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Discount Value,Profit,COGS
CA-2016-162901,First Class,AS-10045,OFF-ST-10000649,31.4,2,0.0,0.0,7.85,-23.55
CA-2017-162978,Standard Class,LW-16990,TEC-PH-10003092,183.96,5,0.2,-36.792,20.6955,-126.4725
CA-2017-162978,Standard Class,LW-16990,OFF-PA-10002250,17.61,3,0.0,0.0,8.4528,-9.1572
CA-2017-162978,Standard Class,LW-16990,FUR-TA-10003473,300.904,1,0.2,-60.1808,11.2839,-229.4393
US-2014-160444,Same Day,DC-12850,OFF-ST-10001522,220.776,3,0.2,-44.1552,-44.1552,-220.776
US-2014-160444,Same Day,DC-12850,OFF-ST-10000563,281.424,11,0.2,-56.2848,-35.178,-260.3172
CA-2016-145247,First Class,ND-18370,OFF-PA-10003641,79.14,3,0.0,0.0,36.4044,-42.7356
CA-2017-160045,First Class,LB-16735,FUR-FU-10000010,1.988,1,0.6,-1.1928,-1.4413,-2.2365
US-2014-151925,Second Class,KT-16465,FUR-CH-10002961,145.568,2,0.2,-29.1136,0.0,-116.4544
CA-2017-125199,Standard Class,HM-14860,OFF-AR-10002956,123.256,7,0.2,-24.6512,9.2442,-89.3606
CA-2017-125199,Standard Class,HM-14860,OFF-PA-10004041,23.68,4,0.2,-4.736,7.4,-11.544
CA-2017-125199,Standard Class,HM-14860,TEC-PH-10001336,309.576,4,0.4,-123.8304,-56.7556,-242.5012
US-2017-155425,First Class,AB-10600,OFF-BI-10001036,38.388,14,0.7,-26.8716,-25.592,-37.1084
US-2017-155425,First Class,AB-10600,TEC-MA-10003183,95.994,2,0.7,-67.1958,-63.996,-92.7942
US-2017-155425,First Class,AB-10600,TEC-AC-10001314,239.952,6,0.2,-47.9904,-35.9928,-227.9544
US-2017-155425,First Class,AB-10600,TEC-PH-10002563,201.584,2,0.2,-40.3168,15.1188,-146.1484
US-2017-155425,First Class,AB-10600,FUR-CH-10003312,899.136,4,0.2,-179.8272,-146.1096,-865.4184
CA-2017-133249,First Class,SZ-20035,FUR-FU-10001588,145.9,5,0.0,0.0,62.737,-83.163
US-2015-103471,Standard Class,JR-15670,FUR-BO-10002613,590.058,7,0.7,-413.0406,-786.744,-963.7614
US-2015-103471,Standard Class,JR-15670,OFF-AR-10003405,14.04,3,0.2,-2.808,1.5795,-9.6525
CA-2017-136672,Standard Class,MG-17890,TEC-AC-10004510,49.08,3,0.0,0.0,4.908,-44.172
US-2014-157021,Second Class,KM-16720,OFF-LA-10002312,29.6,2,0.0,0.0,14.8,-14.8
US-2014-157021,Second Class,KM-16720,OFF-BI-10000042,17.088,4,0.2,-3.4176,5.5536,-8.1168
CA-2015-120362,Standard Class,CA-12265,FUR-TA-10003008,912.75,5,0.0,0.0,118.6575,-794.0925
CA-2014-126361,Second Class,VD-21670,OFF-AP-10003590,1089.75,3,0.0,0.0,305.13,-784.62
CA-2014-126361,Second Class,VD-21670,OFF-PA-10000806,447.84,8,0.0,0.0,219.4416,-228.3984
CA-2014-126361,Second Class,VD-21670,OFF-AR-10000896,16.4,5,0.0,0.0,4.264,-12.136
CA-2014-126361,Second Class,VD-21670,TEC-PH-10002310,399.96,5,0.2,-79.992,34.9965,-284.9715
CA-2014-126361,Second Class,VD-21670,OFF-ST-10002289,158.9,5,0.0,0.0,7.945,-150.955
CA-2014-126361,Second Class,VD-21670,OFF-BI-10002852,13.184,1,0.2,-2.6368,4.7792,-5.768
US-2016-100566,Standard Class,JK-16120,FUR-FU-10003394,83.952,3,0.6,-50.3712,-90.2484,-123.8292
US-2016-108504,Same Day,PP-18955,OFF-ST-10002344,80.98,1,0.0,0.0,1.6196,-79.3604
US-2016-108504,Same Day,PP-18955,OFF-PA-10001289,348.84,9,0.0,0.0,170.9316,-177.9084
US-2016-108504,Same Day,PP-18955,OFF-FA-10000053,9.45,5,0.0,0.0,0.189,-9.261
US-2016-108504,Same Day,PP-18955,FUR-FU-10004091,18.84,3,0.0,0.0,7.1592,-11.6808
US-2016-108504,Same Day,PP-18955,FUR-BO-10004015,239.98,2,0.0,0.0,52.7956,-187.1844
US-2016-108504,Same Day,PP-18955,OFF-EN-10003001,167.96,2,0.0,0.0,78.9412,-89.0188
US-2016-108504,Same Day,PP-18955,TEC-PH-10000215,104.85,3,0.0,0.0,28.3095,-76.5405
US-2016-108504,Same Day,PP-18955,TEC-PH-10003645,484.83,3,0.0,0.0,126.0558,-358.7742
US-2016-108504,Same Day,PP-18955,OFF-PA-10000357,122.97,3,0.0,0.0,60.2553,-62.7147
US-2016-108504,Same Day,PP-18955,OFF-ST-10004804,154.44,3,0.0,0.0,1.5444,-152.8956
US-2016-108504,Same Day,PP-18955,OFF-PA-10003892,342.37,7,0.0,0.0,160.9139,-181.4561
CA-2017-124828,First Class,YS-21880,OFF-AR-10003514,9.552,3,0.2,-1.9104,1.5522,-6.0894
US-2017-117247,Standard Class,CK-12760,FUR-TA-10002958,652.45,5,0.5,-326.225,-430.617,-756.842
US-2017-117247,Standard Class,CK-12760,FUR-TA-10001676,66.645,3,0.5,-33.3225,-42.6528,-75.9753
CA-2016-124485,First Class,NC-18340,OFF-BI-10000822,17.216,4,0.2,-3.4432,6.0256,-7.7472
CA-2016-124485,First Class,NC-18340,OFF-PA-10004971,11.56,2,0.0,0.0,5.6644,-5.8956
CA-2016-124485,First Class,NC-18340,TEC-AC-10002323,88.4,4,0.0,0.0,11.492,-76.908
CA-2016-124485,First Class,NC-18340,OFF-PA-10004888,6.48,1,0.0,0.0,3.1104,-3.3696
CA-2016-159212,Standard Class,KM-16375,TEC-PH-10003988,21.8,2,0.0,0.0,6.104,-15.696
CA-2016-159212,Standard Class,KM-16375,OFF-EN-10002230,251.79,3,0.0,0.0,118.3413,-133.4487
US-2016-161396,Standard Class,GM-14455,FUR-TA-10002622,205.176,2,0.4,-82.0704,-58.1332,-181.2388
US-2016-161396,Standard Class,GM-14455,OFF-PA-10000418,419.4,5,0.2,-83.88,146.79,-188.73
US-2014-118486,First Class,SD-20485,OFF-SU-10004498,10.304,1,0.2,-2.0608,-2.1896,-10.4328
US-2014-118486,First Class,SD-20485,FUR-TA-10001039,154.764,3,0.4,-61.9056,-36.1116,-128.97
US-2014-118486,First Class,SD-20485,TEC-AC-10004659,116.784,2,0.2,-23.3568,21.897,-71.5302
CA-2016-130407,Standard Class,KD-16270,OFF-AR-10002240,75.48,2,0.0,0.0,19.6248,-55.8552
CA-2016-130407,Standard Class,KD-16270,FUR-FU-10001967,39.98,2,0.0,0.0,9.995,-29.985
US-2016-122245,Standard Class,AB-10105,FUR-TA-10002356,393.165,3,0.5,-196.5825,-204.4458,-401.0283
CA-2017-105144,Standard Class,SZ-20035,OFF-LA-10003923,23.68,2,0.2,-4.736,8.88,-10.064
CA-2016-136329,Standard Class,JD-15895,FUR-CH-10002335,408.006,2,0.1,-40.8006,72.5344,-294.671
CA-2016-136329,Standard Class,JD-15895,FUR-FU-10000723,165.28,4,0.0,0.0,14.8752,-150.4048
CA-2014-146640,Standard Class,HA-14905,OFF-BI-10002867,334.768,7,0.2,-66.9536,108.7996,-159.0148
CA-2017-115994,Second Class,BT-11305,TEC-AC-10000580,239.97,3,0.0,0.0,26.3967,-213.5733
CA-2017-115994,Second Class,BT-11305,FUR-FU-10003976,37.74,3,0.0,0.0,12.8316,-24.9084
CA-2015-126697,First Class,SV-20815,TEC-PH-10002922,946.344,7,0.2,-189.2688,118.293,-638.7822
CA-2015-126697,First Class,SV-20815,TEC-AC-10004353,151.2,3,0.2,-30.24,32.13,-88.83
CA-2015-126697,First Class,SV-20815,FUR-FU-10001706,4.928,4,0.6,-2.9568,-1.4784,-3.4496
CA-2015-124800,Standard Class,RW-19540,OFF-PA-10000501,86.272,4,0.2,-17.2544,31.2736,-37.744
CA-2015-124800,Standard Class,RW-19540,OFF-BI-10000778,72.588,2,0.7,-50.8116,-48.392,-70.1684
CA-2015-124800,Standard Class,RW-19540,OFF-AP-10004980,60.672,2,0.2,-12.1344,14.4096,-34.128
CA-2015-124800,Standard Class,RW-19540,OFF-BI-10003984,77.031,9,0.7,-53.9217,-59.0571,-82.1664
CA-2015-124800,Standard Class,RW-19540,OFF-ST-10000798,119.904,6,0.2,-23.9808,-1.4988,-97.422
CA-2015-124800,Standard Class,RW-19540,TEC-PH-10001750,263.96,5,0.2,-52.792,23.0965,-188.0715
CA-2015-124800,Standard Class,RW-19540,OFF-ST-10002743,363.648,4,0.2,-72.7296,-86.3664,-377.2848
US-2015-164448,Second Class,DK-12835,OFF-BI-10002949,9.728,2,0.2,-1.9456,3.2832,-4.4992
US-2015-164448,Second Class,DK-12835,OFF-EN-10002600,14.75,5,0.0,0.0,7.08,-7.67
US-2015-164448,Second Class,DK-12835,OFF-BI-10003708,29.8,5,0.2,-5.96,9.3125,-14.5275
US-2015-164448,Second Class,DK-12835,OFF-LA-10003510,427.42,14,0.0,0.0,196.6132,-230.8068
CA-2017-122700,Standard Class,LT-17110,TEC-PH-10003092,220.752,8,0.4,-88.3008,-40.4712,-172.9224
CA-2014-120768,Second Class,IM-15070,OFF-BI-10001191,152.76,6,0.0,0.0,74.8524,-77.9076
CA-2014-120768,Second Class,IM-15070,OFF-SU-10004115,7.27,1,0.0,0.0,1.9629,-5.3071
CA-2014-120768,Second Class,IM-15070,FUR-CH-10000513,1819.86,14,0.0,0.0,163.7874,-1656.0726
US-2016-153129,Standard Class,FP-14320,OFF-PA-10003673,33.9,5,0.0,0.0,15.594,-18.306
CA-2017-106852,Standard Class,ST-20530,OFF-PA-10001639,31.104,6,0.2,-6.2208,10.8864,-13.9968
CA-2017-106852,Standard Class,ST-20530,OFF-AR-10003829,5.248,2,0.2,-1.0496,0.5904,-3.608
CA-2015-139731,Same Day,JE-15745,TEC-AC-10004975,263.88,3,0.2,-52.776,42.8805,-168.2235
CA-2015-139731,Same Day,JE-15745,FUR-CH-10002024,2453.43,5,0.3,-736.029,-350.49,-2067.891
CA-2017-122735,Second Class,BD-11320,OFF-BI-10004364,29.7,5,0.0,0.0,13.365,-16.335
CA-2017-122735,Second Class,BD-11320,OFF-PA-10001712,39.96,4,0.0,0.0,17.982,-21.978
CA-2017-128160,Second Class,MM-17920,OFF-BI-10001510,36.672,2,0.2,-7.3344,11.46,-17.8776
CA-2017-117695,First Class,PW-19030,OFF-PA-10002713,13.76,2,0.0,0.0,6.3296,-7.4304
CA-2015-166135,Standard Class,SC-20440,OFF-ST-10002974,139.424,4,0.2,-27.8848,17.428,-94.1112
CA-2016-133725,Standard Class,KL-16645,TEC-PH-10004165,1979.928,9,0.2,-395.9856,148.4946,-1435.4478
CA-2017-102337,First Class,SD-20485,OFF-ST-10004804,164.736,4,0.2,-32.9472,-39.1248,-170.9136
CA-2017-102337,First Class,SD-20485,FUR-CH-10004289,470.302,7,0.3,-141.0906,-87.3418,-416.5532
CA-2017-102337,First Class,SD-20485,TEC-PH-10002564,47.984,2,0.2,-9.5968,5.998,-32.3892
US-2014-112564,First Class,TS-21160,OFF-BI-10004876,2.502,3,0.7,-1.7514,-1.7514,-2.502
CA-2015-145821,Standard Class,JB-15400,TEC-PH-10004348,88.752,3,0.2,-17.7504,11.094,-59.9076
US-2015-160150,First Class,TS-21085,OFF-BI-10004352,2.025,1,0.7,-1.4175,-1.35,-1.9575
CA-2016-133711,First Class,MC-17425,OFF-PA-10001685,70.98,7,0.0,0.0,34.7802,-36.1998
CA-2016-133711,First Class,MC-17425,OFF-BI-10000666,91.68,3,0.0,0.0,45.84,-45.84
CA-2016-133711,First Class,MC-17425,OFF-BI-10004352,33.75,5,0.0,0.0,16.875,-16.875
CA-2016-133711,First Class,MC-17425,TEC-MA-10000010,3040.0,8,0.0,0.0,1459.2,-1580.8
CA-2017-148474,Standard Class,ME-17320,OFF-BI-10000977,91.2,3,0.0,0.0,41.952,-49.248
CA-2017-148474,Standard Class,ME-17320,FUR-TA-10002530,452.94,3,0.0,0.0,67.941,-384.999
CA-2015-111297,Standard Class,SC-20440,OFF-BI-10002412,52.2,9,0.0,0.0,23.49,-28.71
CA-2016-123722,Standard Class,NH-18610,OFF-LA-10001569,15.936,4,0.2,-3.1872,5.1792,-7.5696
CA-2014-155271,Same Day,AA-10480,FUR-FU-10001473,27.46,2,0.0,0.0,9.8856,-17.5744
CA-2015-119907,Standard Class,LC-17140,OFF-BI-10001765,55.424,2,0.2,-11.0848,19.3984,-24.9408
US-2016-128902,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,0.3,-73.2018,-31.3722,-202.1764
CA-2016-152289,First Class,LC-16930,TEC-AC-10004571,159.984,2,0.2,-31.9968,43.9956,-83.9916
CA-2016-152289,First Class,LC-16930,FUR-CH-10002126,1024.716,6,0.3,-307.4148,-29.2776,-746.5788
US-2016-104794,First Class,KD-16495,OFF-FA-10001754,3.68,2,0.0,0.0,1.8032,-1.8768
CA-2014-151708,Standard Class,MB-17305,FUR-FU-10001602,121.376,4,0.2,-24.2752,-3.0344,-100.1352
CA-2014-151708,Standard Class,MB-17305,TEC-AC-10001767,95.976,3,0.2,-19.1952,-10.7973,-87.5781
CA-2015-100769,Same Day,TH-21550,TEC-AC-10002402,255.968,4,0.2,-51.1936,31.996,-172.7784
CA-2017-139199,Standard Class,DK-12835,FUR-CH-10000847,872.94,3,0.0,0.0,226.9644,-645.9756
CA-2017-139199,Standard Class,DK-12835,OFF-BI-10003982,41.54,2,0.0,0.0,19.5238,-22.0162
CA-2017-139199,Standard Class,DK-12835,OFF-PA-10001293,12.96,2,0.0,0.0,6.2208,-6.7392
US-2015-161466,Second Class,ON-18715,OFF-AR-10000634,6.848,2,0.2,-1.3696,0.5992,-4.8792
CA-2017-164959,Standard Class,KN-16390,OFF-LA-10004272,8.67,3,0.0,0.0,4.0749,-4.5951
US-2015-105676,Same Day,NM-18520,FUR-FU-10004270,6.688,4,0.6,-4.0128,-4.0128,-6.688
CA-2016-113138,Standard Class,NP-18685,OFF-AR-10003770,17.28,6,0.0,0.0,5.0112,-12.2688
CA-2016-113138,Standard Class,NP-18685,OFF-BI-10000320,17.712,3,0.2,-3.5424,6.4206,-7.749
US-2017-104955,Standard Class,CG-12040,OFF-LA-10003121,28.91,7,0.0,0.0,13.2986,-15.6114
CA-2016-121958,Standard Class,CS-12505,OFF-SU-10000381,52.136,7,0.2,-10.4272,5.8653,-35.8435
CA-2017-121468,First Class,KD-16345,TEC-PH-10000376,31.968,4,0.2,-6.3936,2.3976,-23.1768
US-2016-108455,Standard Class,MK-18160,OFF-PA-10002262,25.92,4,0.0,0.0,12.4416,-13.4784
US-2016-108455,Standard Class,MK-18160,OFF-PA-10002464,40.46,7,0.0,0.0,19.8254,-20.6346
US-2016-108455,Standard Class,MK-18160,OFF-ST-10002214,33.87,3,0.0,0.0,8.8062,-25.0638
CA-2017-101210,Second Class,DW-13540,OFF-AR-10003560,9.728,2,0.2,-1.9456,1.7024,-6.08
CA-2017-101210,Second Class,DW-13540,OFF-PA-10000130,3.424,1,0.2,-0.6848,1.07,-1.6692
US-2016-108098,Standard Class,CP-12340,TEC-AC-10000865,177.0,3,0.0,0.0,30.09,-146.91
CA-2014-119032,Standard Class,MS-17770,OFF-FA-10003021,3.76,2,0.0,0.0,1.316,-2.444
CA-2015-140410,Standard Class,CM-12655,TEC-PH-10003580,1212.848,7,0.2,-242.5696,106.1242,-864.1542
CA-2015-140410,Standard Class,CM-12655,TEC-AC-10001109,89.97,3,0.0,0.0,37.7874,-52.1826
CA-2015-140410,Standard Class,CM-12655,FUR-FU-10003347,42.6,3,0.0,0.0,16.614,-25.986
CA-2014-136280,Standard Class,Co-12640,OFF-LA-10000452,5.04,2,0.2,-1.008,1.764,-2.268
CA-2017-151911,Second Class,DL-13495,OFF-EN-10002986,62.96,4,0.0,0.0,28.332,-34.628
CA-2017-166436,Standard Class,TS-21370,OFF-PA-10001838,5.88,1,0.0,0.0,2.8812,-2.9988
CA-2017-166436,Standard Class,TS-21370,FUR-CH-10000785,977.292,6,0.1,-97.7292,173.7408,-705.822
CA-2017-139661,Standard Class,JW-15220,FUR-FU-10002885,9.64,2,0.0,0.0,3.6632,-5.9768
CA-2014-123925,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0.0,0.0,11.214,-28.836
CA-2017-152485,Standard Class,JD-15790,OFF-AR-10003759,10.192,7,0.2,-2.0384,3.185,-4.9686
CA-2017-152485,Standard Class,JD-15790,OFF-ST-10004950,16.784,1,0.2,-3.3568,-0.2098,-13.637
CA-2017-152485,Standard Class,JD-15790,OFF-AR-10001940,13.12,5,0.2,-2.624,3.772,-6.724
CA-2016-141586,First Class,NK-18490,OFF-BI-10003981,18.16,5,0.2,-3.632,6.583,-7.945
CA-2017-130386,Standard Class,NG-18430,OFF-PA-10002749,16.056,3,0.2,-3.2112,5.8203,-7.0245
CA-2017-130386,Standard Class,NG-18430,OFF-PA-10003823,223.056,9,0.2,-44.6112,69.705,-108.7398
CA-2017-130386,Standard Class,NG-18430,OFF-ST-10003716,540.048,3,0.2,-108.0096,-47.2542,-479.2926
CA-2016-100468,Standard Class,AT-10435,TEC-PH-10001300,33.52,2,0.2,-6.704,3.352,-23.464
CA-2016-100468,Standard Class,AT-10435,FUR-FU-10000010,9.94,2,0.0,0.0,3.0814,-6.8586
CA-2015-153388,Standard Class,PC-19000,OFF-AR-10001868,6.72,4,0.0,0.0,3.36,-3.36
CA-2015-153388,Standard Class,PC-19000,FUR-TA-10003715,1004.976,6,0.2,-200.9952,-175.8708,-979.8516
CA-2017-154935,Standard Class,AR-10540,OFF-BI-10003708,17.88,3,0.2,-3.576,5.5875,-8.7165
CA-2016-134208,Standard Class,CS-12505,TEC-MA-10004458,396.0,4,0.0,0.0,190.08,-205.92
CA-2017-108294,Same Day,LS-16975,OFF-BI-10004965,34.5,3,0.0,0.0,15.525,-18.975
CA-2017-103611,First Class,JM-15535,FUR-FU-10004270,8.36,2,0.0,0.0,3.0096,-5.3504
CA-2017-100384,Standard Class,NH-18610,OFF-AR-10002135,385.6,8,0.0,0.0,111.824,-273.776
CA-2017-100384,Standard Class,NH-18610,OFF-AR-10003514,35.82,9,0.0,0.0,11.8206,-23.9994
CA-2017-112809,Standard Class,RA-19915,OFF-ST-10002276,200.064,3,0.2,-40.0128,12.504,-147.5472
CA-2017-112809,Standard Class,RA-19915,OFF-BI-10001098,21.38,5,0.8,-17.104,-33.139,-37.415
CA-2017-112809,Standard Class,RA-19915,OFF-BI-10001636,6.744,4,0.8,-5.3952,-11.4648,-12.8136
US-2017-160759,Standard Class,AI-10855,FUR-CH-10002961,63.686,1,0.3,-19.1058,-9.098,-53.6782
CA-2017-148446,Second Class,MC-17845,FUR-TA-10004256,1669.6,4,0.0,0.0,116.872,-1552.728
CA-2014-111059,Second Class,TB-21400,OFF-BI-10004593,83.84,2,0.2,-16.768,27.248,-39.824
CA-2014-111059,Second Class,TB-21400,OFF-BI-10002827,13.272,3,0.2,-2.6544,4.3134,-6.3042
CA-2017-116204,Second Class,VW-21775,OFF-BI-10001759,21.336,7,0.2,-4.2672,7.7343,-9.3345
CA-2017-109946,Standard Class,PL-18925,OFF-AR-10001419,16.52,5,0.2,-3.304,2.065,-11.151
CA-2015-144806,Standard Class,GH-14425,FUR-FU-10002253,206.112,6,0.2,-41.2224,48.9516,-115.938
CA-2015-144806,Standard Class,GH-14425,OFF-PA-10002586,19.92,5,0.2,-3.984,6.723,-9.213
CA-2015-144806,Standard Class,GH-14425,OFF-PA-10003039,198.272,8,0.2,-39.6544,61.96,-96.6576
CA-2015-144806,Standard Class,GH-14425,OFF-ST-10004804,247.104,6,0.2,-49.4208,-58.6872,-256.3704
CA-2015-144806,Standard Class,GH-14425,OFF-AR-10004042,86.304,6,0.2,-17.2608,9.7092,-59.334
CA-2016-122392,Standard Class,CJ-12010,OFF-AR-10002221,4.16,2,0.2,-0.832,0.364,-2.964
CA-2016-122392,Standard Class,CJ-12010,FUR-FU-10002456,11.648,2,0.2,-2.3296,3.3488,-5.9696
CA-2015-148432,Second Class,MC-18130,OFF-FA-10004968,26.18,7,0.0,0.0,0.5236,-25.6564
CA-2015-148432,Second Class,MC-18130,OFF-PA-10001274,7.3,2,0.0,0.0,3.431,-3.869
CA-2015-103793,Standard Class,BV-11245,OFF-PA-10001125,74.352,3,0.2,-14.8704,23.235,-36.2466
CA-2017-159884,Standard Class,JF-15490,OFF-ST-10000344,10.744,1,0.2,-2.1488,0.8058,-7.7894
CA-2017-159884,Standard Class,JF-15490,OFF-FA-10000585,8.376,3,0.2,-1.6752,2.7222,-3.9786
CA-2016-139885,Standard Class,EB-13840,OFF-ST-10003324,212.88,6,0.0,0.0,0.0,-212.88
CA-2017-124086,Standard Class,MP-18175,FUR-BO-10004015,203.983,2,0.15,-30.59745,16.7986,-156.58695
CA-2016-112389,Standard Class,JM-15655,OFF-ST-10000419,40.74,3,0.0,0.0,0.4074,-40.3326
CA-2016-112389,Standard Class,JM-15655,OFF-AP-10001626,11.67,3,0.0,0.0,3.0342,-8.6358
CA-2017-121888,Second Class,CL-11890,TEC-PH-10000439,39.99,1,0.0,0.0,11.5971,-28.3929
CA-2017-121888,Second Class,CL-11890,OFF-AR-10003478,16.28,2,0.0,0.0,6.512,-9.768
CA-2017-121888,Second Class,CL-11890,FUR-BO-10002545,782.94,3,0.0,0.0,203.5644,-579.3756
CA-2017-121888,Second Class,CL-11890,OFF-BI-10001765,242.48,7,0.0,0.0,116.3904,-126.0896
CA-2014-166884,Second Class,CK-12205,FUR-FU-10003981,8.32,5,0.2,-1.664,2.288,-4.368
CA-2014-166884,Second Class,CK-12205,OFF-FA-10001561,10.464,6,0.2,-2.0928,1.7004,-6.6708
CA-2014-107181,Standard Class,DB-13270,OFF-BI-10004230,82.896,3,0.2,-16.5792,29.0136,-37.3032
CA-2014-107181,Standard Class,DB-13270,OFF-PA-10000350,34.24,4,0.0,0.0,16.0928,-18.1472
CA-2014-150245,Second Class,PC-18745,FUR-BO-10002613,1573.488,7,0.2,-314.6976,196.686,-1062.1044
CA-2015-111395,Standard Class,VB-21745,OFF-PA-10000994,335.52,4,0.2,-67.104,117.432,-150.984
CA-2015-111395,Standard Class,VB-21745,OFF-BI-10002867,23.912,2,0.8,-19.1296,-40.6504,-45.4328
CA-2015-111395,Standard Class,VB-21745,OFF-ST-10001291,27.056,2,0.2,-5.4112,2.3674,-19.2774
CA-2014-134278,First Class,EP-13915,TEC-CO-10001046,559.992,1,0.2,-111.9984,174.9975,-272.9961
US-2017-124926,Second Class,ME-17320,OFF-AP-10004868,9.324,6,0.8,-7.4592,-24.7086,-26.5734
CA-2016-159345,Standard Class,IG-15085,OFF-PA-10000806,111.96,2,0.0,0.0,54.8604,-57.0996
CA-2014-130274,First Class,JS-15940,OFF-LA-10002195,21.56,7,0.0,0.0,10.3488,-11.2112
CA-2017-158386,Standard Class,BO-11425,OFF-BI-10003719,124.75,5,0.0,0.0,57.385,-67.365
CA-2015-111507,Standard Class,VW-21775,OFF-AR-10001315,5.28,3,0.0,0.0,1.5312,-3.7488
CA-2017-120761,Standard Class,AB-10150,TEC-AC-10000171,91.96,4,0.0,0.0,39.5428,-52.4172
CA-2016-109176,Standard Class,JW-16075,OFF-EN-10003134,9.344,1,0.2,-1.8688,3.504,-3.9712
CA-2016-109176,Standard Class,JW-16075,OFF-AR-10001955,79.36,5,0.2,-15.872,9.92,-53.568
CA-2015-112116,Second Class,JE-15475,FUR-TA-10001039,171.96,2,0.0,0.0,44.7096,-127.2504
CA-2016-126809,Standard Class,EB-13750,OFF-BI-10003712,35.352,9,0.2,-7.0704,12.8151,-15.4665
CA-2014-105172,Standard Class,PK-18910,OFF-LA-10001641,18.9,6,0.0,0.0,9.072,-9.828
CA-2017-107293,First Class,CS-12400,OFF-AR-10003732,2.78,1,0.0,0.0,0.7228,-2.0572
US-2017-102890,Same Day,SG-20470,FUR-TA-10000577,1044.63,5,0.4,-417.852,-295.9785,-922.7565
CA-2015-158554,Same Day,CM-12190,OFF-PA-10004000,11.352,3,0.2,-2.2704,4.1151,-4.9665
CA-2014-116239,Same Day,CL-12565,OFF-ST-10001370,354.9,5,0.0,0.0,17.745,-337.155
CA-2015-132101,Standard Class,JO-15550,TEC-PH-10004539,453.576,3,0.2,-90.7152,39.6879,-323.1729
CA-2015-129112,First Class,AW-10840,TEC-AC-10003038,21.48,3,0.2,-4.296,-0.2685,-17.4525
CA-2015-129112,First Class,AW-10840,OFF-BI-10000088,8.784,4,0.8,-7.0272,-13.6152,-15.372
US-2017-152002,Same Day,DV-13465,OFF-PA-10000357,122.97,3,0.0,0.0,60.2553,-62.7147
CA-2017-165029,Standard Class,AH-10075,OFF-AR-10003504,12.84,3,0.0,0.0,3.7236,-9.1164
US-2014-157385,First Class,SC-20095,FUR-CH-10000863,603.92,5,0.2,-120.784,-67.941,-551.077
US-2014-157385,First Class,SC-20095,OFF-EN-10003160,21.84,3,0.0,0.0,10.4832,-11.3568
US-2014-157385,First Class,SC-20095,TEC-AC-10003280,29.99,1,0.0,0.0,6.2979,-23.6921
US-2014-157385,First Class,SC-20095,FUR-CH-10000595,381.44,2,0.2,-76.288,23.84,-281.312
CA-2014-101602,First Class,MC-18100,TEC-PH-10000169,40.68,3,0.2,-8.136,-9.153,-41.697
CA-2014-101602,First Class,MC-18100,FUR-CH-10004675,763.28,5,0.3,-228.984,-21.808,-556.104
CA-2016-109057,Standard Class,TT-21460,OFF-ST-10002406,23.952,2,0.2,-4.7904,2.3952,-16.7664
CA-2016-154403,Standard Class,AP-10720,OFF-PA-10001526,4.98,1,0.0,0.0,2.4402,-2.5398
CA-2016-102456,First Class,DL-12865,OFF-AP-10004336,170.88,3,0.0,0.0,49.5552,-121.3248
CA-2015-131338,First Class,NP-18325,TEC-PH-10003012,307.98,2,0.0,0.0,89.3142,-218.6658
CA-2015-131338,First Class,NP-18325,FUR-TA-10002607,382.806,9,0.4,-153.1224,-153.1224,-382.806
CA-2015-131338,First Class,NP-18325,OFF-ST-10000642,41.96,2,0.0,0.0,2.9372,-39.0228
CA-2015-131338,First Class,NP-18325,OFF-BI-10000545,1217.568,2,0.2,-243.5136,456.588,-517.4664
CA-2015-131338,First Class,NP-18325,FUR-FU-10002157,47.04,3,0.0,0.0,18.3456,-28.6944
CA-2015-131338,First Class,NP-18325,FUR-FU-10001706,6.16,2,0.0,0.0,2.9568,-3.2032
CA-2015-131338,First Class,NP-18325,TEC-PH-10000984,979.95,5,0.0,0.0,274.386,-705.564
CA-2015-131338,First Class,NP-18325,OFF-PA-10001357,143.7,3,0.0,0.0,68.976,-74.724
CA-2015-131338,First Class,NP-18325,OFF-FA-10000992,10.65,3,0.0,0.0,5.0055,-5.6445
CA-2015-131338,First Class,NP-18325,TEC-AC-10002600,247.8,4,0.0,0.0,34.692,-213.108
CA-2016-109911,Standard Class,VG-21805,OFF-AR-10001662,10.96,4,0.0,0.0,2.9592,-8.0008
US-2016-132423,Standard Class,MY-18295,OFF-AR-10001221,33.488,7,0.2,-6.6976,5.8604,-20.93
US-2016-132423,Standard Class,MY-18295,OFF-FA-10002988,8.04,5,0.2,-1.608,2.9145,-3.5175
CA-2015-122826,Second Class,RD-19480,TEC-PH-10004830,201.568,4,0.2,-40.3136,22.6764,-138.578
CA-2014-117317,Same Day,JF-15490,OFF-PA-10004519,13.44,3,0.0,0.0,6.5856,-6.8544
CA-2015-118423,First Class,DP-13390,FUR-BO-10000362,359.058,3,0.3,-107.7174,-35.9058,-287.2464
CA-2017-149181,Standard Class,MD-17350,FUR-CH-10004540,47.992,2,0.3,-14.3976,-2.0568,-35.6512
CA-2017-132234,First Class,MY-17380,FUR-FU-10001290,547.3,13,0.0,0.0,175.136,-372.164
